,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
164,14.8%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Despite approaching a decade of age, this Bordeaux-style red blend, with a kick of Syrah, is still in good shape. Blistered currant and cracked pepper lead into a woody palate of mahogany and prune, with roasted black-plum and mocha flavors as well.                      Matt Kettmann ",Los Olivos,Meadowlark 2012 Los Olivos Red (Santa Barbara County),$30, California,88, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],"Red Blends, Red Blends",2012,Meadowlark
165,15.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,5/1/2021,"
                      Abundant black-fruit flavors meld with black pepper and black olives in this flavorful and just slightly sweet wine. Blended from multiple vintages of the estate's Zinfandel, it's full bodied, dramatic in flavor and smooth in mouthfeel.                      Jim Gordon ",JaxZin Estate,Jaxon Keys NV JaxZin Estate Red (Mendocino),$40, California,88, Mendocino County,Mendocino,Not rated yet [Add Your Review],"Red Blends, Red Blends",,Jaxon Keys
166,14.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Vanilla aromas are out front, followed by notes of wood spice, plum and cherry. Fruit and barrel intertwine on the palate, with lightly grainy tannins backing it up. It's a straightforward, enjoyable quaffer.                      Sean P. Sullivan ",Indian Wells,Chateau Ste. Michelle 2017 Indian Wells Red (Columbia Valley (WA)),$18, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Chateau Ste. Michelle
167,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      This Zinfandel-led blend, which also includes 17% Petite Sirah, 9% Syrah and 4% Grenache, begins with aromas of black plum that are tart at first and then jammier. It's rich and tannic on the sip, where roasted red and black fruits lead into an oak-kissed, cappuccino-cream finish.                      Matt Kettmann ",Purple Paradise,Chronic Cellars 2019 Purple Paradise Red (Paso Robles),$15, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],"Red Blends, Red Blends",2019,Chronic Cellars
168,14%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2021,"
                      Effusive oak aromas and flavors give this attention-getting wine a very spicy profile, from scents of vanilla, cedar and graphite to flavors of black-cherry jam, cinnamon and oak char backed by velvety tannins.                      Jim Gordon ",Family Reserve,Josh Cellars 2018 Family Reserve Red (Lodi),$17, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Josh Cellars
169,14.4%,"Los Angeles County, South Coast, California, US",750 ml,Red, US,5/1/2021,"
                      This blend of 66% Syrah, 21% Cabernet Sauvignon, 9% Merlot and 4% Cabernet Franc (which features the famous Hollywood mountain lion on its awesome label), is tangy on the nose, with black-plum-skin, potpourri and milk-chocolate aromas. The sip is also tart, with sharp fruit tones, leading into a vanilla and crème brûlée finish.                      Matt Kettmann ",Ghost Cat,Byron Blatty 2016 Ghost Cat Red (Los Angeles County),$45, California,88, South Coast,Los Angeles County,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Byron Blatty
170,14.3%,"North Coast, North Coast, California, US",750 ml,Red, US,5/1/2021,"
                      This attractive, full-bodied wine makes a nice blend of fresh, jammy fruit flavors and subtle accents of herbs, olives and oak spices. It feels dry, smooth and just barely tannic, supporting raspberry, blackberry and light toast and vanilla notes.                      Jim Gordon ",,Lapis Luna 2018 Red (North Coast),$13, California,88, North Coast,North Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Lapis Luna
171,15%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Tangy black-plum aromas lead the nose on this bottling, which is tart despite the dark color. The palate picks up intriguing notes of mace and violet, which balance the tangy roasted plum qualities.                      Matt Kettmann ",El Capitan,Jalama 2018 El Capitan Red (Santa Ynez Valley),$50, California,88, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Jalama
172,13%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,5/1/2021,"
                      Well-integrated oak spices like vanilla and cinnamon and vivid, juicy red-fruit flavors are easy to appreciate in this medium-bodied, not-very-tannic wine. Made from Sangiovese and Merlot, its underlying acidity gives a brisk feel.                      Jim Gordon ",Campione Grand Reserve,Crystal Basin Cellars 2017 Campione Grand Reserve Red (El Dorado),$50, California,87, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Crystal Basin Cellars
173,14.6%,"Central Coast, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      An unusually dark color and aromas of charcoal and rubber tire give this full-bodied wine a sort of pungent appeal at first whiff. Then, smoky, oaky flavors are backed by potent blackberry flavors.                      Jim Gordon ",Mercury Rising,Cinnabar 2018 Mercury Rising Red (Central Coast),$24, California,87, Central Coast,Central Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Cinnabar
174,13.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,5/1/2021,"
                      Tangy black-cherry and cola flavors fill out a medium body in this concentrated and polished blend of Tempranillo and Grenache. It brings out light tones of balsamic on the finish.                      Jim Gordon ",Quijote Grand Reserve,Crystal Basin Cellars 2017 Quijote Grand Reserve Red (El Dorado),$50, California,87, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Crystal Basin Cellars
175,14.2%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Dark and viscous in the glass, this blend of Petite Sirah, Syrah and Grenache offers aromas of purple-flower potpourri followed by dark waves of burned caramel, brown sugar and extracted berry fruits. The brown-sugar and maple tones wrap up the gooey fruitcake and prune flavors of the palate, which also shows a hint of charred meat.                      Matt Kettmann ",Que Sirah Syrah Destiny Vineyard,Hunt Cellars 2014 Que Sirah Syrah Destiny Vineyard Red (Paso Robles),$55, California,87, Central Coast,Paso Robles,Not rated yet [Add Your Review],"Red Blends, Red Blends",2014,Hunt Cellars
176,14.5%,"California, California Other, California, US",750 ml,Red, US,5/1/2021,"
                      Thick dried fruit flavors and a vein of sweet-seeming oak give this full-bodied wine a big presence. Soft tannins meld with dried plum and chocolate flavors for an indulgent palate.                      Jim Gordon ",Whiplash,Jamieson Ranch 2018 Whiplash Red (California),$13, California,87, California Other,California,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Jamieson Ranch
177,14.5%,"Central Coast, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Cranberry and strawberry aromas meet with turned earth and butterscotch on the nose of this blend of 83% Merlot, 10% Malbec, 5% Zinfandel and 2% Grenache. The mouthfeel is suave, offering roasted black-plum and baking-spice flavors, becoming viscous and a bit ripe by the finish.                      Matt Kettmann ",,Three Sides 2018 Red (Central Coast),$19, California,87, Central Coast,Central Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Three Sides
178,13.7%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,5/1/2021,"
                      Concentrated and polished, this full-bodied blend offers vibrant but well-aged black-fruit flavors on a moderately tannic texture.                      Jim Gordon ",Xpealidocious Grand Reserve,Crystal Basin Cellars 2017 Xpealidocious Grand Reserve Red (El Dorado),$50, California,87, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Crystal Basin Cellars
179,13.7%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,5/1/2021,"
                      Well-concentrated black-cherry and cranberry flavors fill out this lively and polished blend of Alicante Bouschet, Petite Sirah and Zinfandel for a tangy, vivid impression. Moderate tannins give it a grippy finish.                      Jim Gordon ",Inkonic Grand Reserve,Crystal Basin Cellars 2017 Inkonic Grand Reserve Red (El Dorado),$50, California,87, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Crystal Basin Cellars
180,14.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      The aromas are quite green, with notes of garden herbs, green flower and tangerine along with smoke accents. Broad, but still light, quite smoky flavors follow.                      Sean P. Sullivan ",,Simply... 2017 Red (Columbia Valley (WA)),$10, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Simply...
181,13%,"Bolivia, Bolivia",750 ml,Red, Bolivia,5/1/2021,"
                      Prickly red berry aromas are herbaceous and briary. On the palate, this feels bright and alert, with inward-pulling tannins. A slight chemical note infiltrates herbal and berry flavors, while this pops with juicy acidity on a drawing finish. This Bolivian blend includes Merlot, Cab Sauvignon and Syrah.                      Michael Schachner ",La Concepción,Bodegas y Viñedos de La Concepción 2018 La Concepción Red (Bolivia),$20,Bolivia,85,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Bodegas y Viñedos de La Concepción
182,13.5%,"Lisboa, Portugal",750 ml,Red, Portugal,5/1/2021,"
                      With its dry texture and firm edge, this wine has plenty of structure and not quite so much fruit. It is still tough, spicy with acidity that hasn't integrated.                      Roger Voss ",,Sanguinhal 2016 Red (Lisboa),$20,Lisboa,85,,,Not rated yet [Add Your Review],"Touriga Nacional-Syrah, Red Blends",2016,Sanguinhal
183,13.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2021,"
                      An earthy, sawdusty aroma leads to obvious oak flavors like toast, char and Bourbon in this full-bodied and rather tannic wine.                      Jim Gordon ",Ungrafted,Ghostrunner 2019 Ungrafted Red (Lodi),$13, California,84, Central Valley,Lodi,Not rated yet [Add Your Review],"Red Blends, Red Blends",2019,Ghostrunner
184,13.5%,"Colchagua Valley, Chile",750 ml,Red, Chile,5/1/2021,"
                      Minty green aromas include juniper notes and forced unnatural oak. A bouncy palate rides on racy acidity, while rough tannins make for a coarse mouthfeel. Graphite, mint, oak grain and brambly berry and plum flavors finish with heat and a blast of menthol.                      Michael Schachner ",Reserva,Oveja Negra 2019 Reserva Cabernet Sauvignon-Syrah (Colchagua Valley),$12,Colchagua Valley,83,,,Not rated yet [Add Your Review],"Cabernet Sauvignon-Syrah, Red Blends",2019,Oveja Negra
185,13.2%,"Bolivia, Bolivia",750 ml,Red, Bolivia,5/1/2021,"
                      Jumbled aromas of pyrazines and creamy oak lead to a narrow, underdeveloped palate. Saucy plum and green notes are the key flavors on this Bolivian Tannat-Merlot blend that offers next to nothing on the finish.                      Michael Schachner ",Duo,Aranjuez 2018 Duo Tannat-Merlot (Bolivia),$15,Bolivia,81,,,Not rated yet [Add Your Review],"Tannat-Merlot, Red Blends",2018,Aranjuez
186,13.5%,"Uruguay, Uruguay",750 ml,Red, Uruguay,5/1/2021,"
                      Stalky, gritty aromas are murky, briary and suggestive of mealy green herbs and juniper. Herbal, murky, green flavors amount to a stewy whole, while this odd blend of Marselan, Tannat and Merlot finishes baked, green and earthy.                      Michael Schachner ",Noble Alianza Reserva Marselán-Tannat-Merlot,Familia Traversa 2018 Noble Alianza Reserva Marselán-Tannat-Merlot Red (Uruguay),$16,Uruguay,81,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Familia Traversa
187,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2021,"
                      Truffle, tilled earth, rose, camphor and star anise aromas slowly take shape on the nose of this elegantly structured red. Radiant and savory, the bright, focused palate showcases juicy Morello cherry, strawberry compote and ground cinnamon before a licorice close. Tightly wound, refined tannins and fresh acidity keep it balanced and give it an ageworthy structure. Drink 2024–2036.                      Kerin O’Keefe ",Mulinvecchio,Contucci 2016 Mulinvecchio  (Vino Nobile di Montepulciano),$55, Tuscany,96,Vino Nobile di Montepulciano,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Contucci
